order_id,order_date,order_year,order_month,order_quarter,order_day_of_week,order_week,shipping_date,delivery_date,order_status,customer_id,customer_age,customer_gender,customer_segment,product_id,product_name,product_category,product_subcategory,brand,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,total_amount,profit_margin,cost_of_goods,region,city,state,country,postal_code,sales_rep,sales_channel,payment_method,customer_satisfaction,return_flag,repeat_customer,promotional_offer,days_to_ship,days_to_deliver,profit_amount,revenue_per_customer
ORD012062,2025-03-22,2025,3,Q1,Saturday,12,2025-03-24,2025-03-28,Pending,CUST003062,70,Male,Individual,PROD1176,Dresses Basic,Clothing,Dresses,BrandD,48,1371.51,65832.48,15,9874.87,0.08,5266.6,61224.21,0.22,41903.77,South,Houston,OH,USA,57138,Sarah Johnson,Phone,Bank Transfer,3.0,1,1,SEASONAL,2,6,13469.3262,61224.21
ORD012063,2024-10-14,2024,10,Q4,Monday,42,2024-10-18,2024-10-25,Returned,CUST003063,47,Other,Government,PROD2397,Magazines Basic,Books,Magazines,BrandA,33,1255.19,41421.27,25,10355.32,0.08,3313.7,34379.65,0.19,26803.67,East,Charlotte,GA,USA,88855,David Wilson,Partner,Credit Card,3.6,1,0,NEWCUSTOMER,4,11,6532.1335,34379.65
ORD012064,2025-02-16,2025,2,Q1,Sunday,7,2025-02-23,2025-02-28,Cancelled,CUST003064,78,Male,Government,PROD7430,Pants Basic,Clothing,Pants,BrandE,2,1082.43,2164.86,25,541.22,0.08,173.19,1796.83,0.36,1370.26,East,Philadelphia,MI,USA,84881,Robert Anderson,Phone,Debit Card,1.1,0,0,NEWCUSTOMER,7,12,646.8588,1796.83
ORD012065,2024-05-27,2024,5,Q2,Monday,22,2024-06-03,2024-06-07,Cancelled,CUST003065,20,Other,Government,PROD7126,Laptops Pro,Electronics,Laptops,BrandA,17,196.63,3342.71,10,334.27,0.08,267.42,3275.86,0.4,2184.63,East,Washington DC,PA,USA,33302,Jennifer Lee,Phone,Cash,2.5,0,0,SAVE10,7,11,1310.344,3275.86
ORD012066,2025-06-22,2025,6,Q2,Sunday,25,2025-06-28,2025-07-02,Returned,CUST003066,66,Other,Government,PROD1880,Comics Pro,Books,Comics,BrandC,18,1575.25,28354.5,25,7088.62,0.08,2268.36,23534.24,0.33,15575.02,North,Minneapolis,OH,USA,81138,Anna Taylor,Partner,Credit Card,1.6,1,1,NEWCUSTOMER,6,10,7766.299200000001,23534.24
ORD012067,2024-11-07,2024,11,Q4,Thursday,45,2024-11-14,2024-11-17,Pending,CUST003067,35,Other,Individual,PROD6643,Outdoor Gear Pro,Sports,Outdoor Gear,BrandB,20,1265.73,25314.6,15,3797.19,0.08,2025.17,23542.58,0.38,20595.98,South,Dallas,FL,USA,99647,David Wilson,Phone,Debit Card,4.9,0,0,None,7,10,8946.180400000001,23542.58
ORD012068,2023-07-26,2023,7,Q3,Wednesday,30,2023-08-02,2023-08-06,Cancelled,CUST003068,35,Male,Individual,PROD4521,Educational Basic,Books,Educational,BrandD,4,1945.03,7780.12,0,0.0,0.08,622.41,8402.53,0.31,5503.63,North,Chicago,FL,USA,74346,Emily Brown,Retail Store,Credit Card,1.8,0,1,None,7,11,2604.7843000000003,8402.53
ORD012069,2024-04-18,2024,4,Q2,Thursday,16,2024-04-22,2024-05-01,Shipped,CUST003069,56,Other,Small Business,PROD3910,Fitness Equipment Basic,Sports,Fitness Equipment,BrandA,11,1691.63,18607.93,30,5582.38,0.08,1488.63,14514.18,0.11,9159.68,West,Denver,TX,USA,74976,David Wilson,Retail Store,Credit Card,3.8,0,1,FREESHIP,4,13,1596.5598,14514.18
ORD012070,2023-07-14,2023,7,Q3,Friday,28,2023-07-20,2023-07-26,Completed,CUST003070,55,Female,Government,PROD6226,Supplements Elite,Sports,Supplements,BrandA,10,554.98,5549.8,0,0.0,0.08,443.98,5993.78,0.28,4301.44,North,Boston,GA,USA,22046,David Wilson,Phone,Bank Transfer,1.2,0,1,SEASONAL,6,12,1678.2584000000002,5993.78
ORD012071,2025-05-29,2025,5,Q2,Thursday,22,2025-06-02,2025-06-11,Cancelled,CUST003071,24,Other,Individual,PROD3915,Supplements Elite,Sports,Supplements,BrandA,33,750.35,24761.55,30,7428.46,0.08,1980.92,19314.01,0.27,14895.36,South,Houston,FL,USA,95948,Jennifer Lee,Online,Bank Transfer,2.5,0,0,NEWCUSTOMER,4,13,5214.7827,19314.01
ORD012072,2025-04-06,2025,4,Q2,Sunday,14,2025-04-08,2025-04-14,Pending,CUST003072,37,Female,Government,PROD9286,Smartphones Elite,Electronics,Smartphones,BrandC,37,1725.0,63825.0,30,19147.5,0.08,5106.0,49783.5,0.38,29871.26,South,Houston,CA,USA,38759,Jennifer Lee,Partner,Cash,3.5,0,1,FREESHIP,2,8,18917.73,49783.5
ORD012073,2024-08-30,2024,8,Q3,Friday,35,2024-09-06,2024-09-12,Returned,CUST003073,56,Other,Government,PROD5452,Plants Standard,Home & Garden,Plants,BrandE,27,1090.17,29434.59,25,7358.65,0.08,2354.77,24430.71,0.31,19779.91,North,Minneapolis,CA,USA,37462,Jennifer Lee,Retail Store,Debit Card,2.5,0,1,None,7,13,7573.5201,24430.71
ORD012074,2025-04-17,2025,4,Q2,Thursday,16,2025-04-20,2025-04-27,Cancelled,CUST003074,48,Other,Enterprise,PROD4512,Shoes Standard,Clothing,Shoes,BrandA,35,742.4,25984.0,30,7795.2,0.08,2078.72,20267.52,0.27,13745.4,East,Jacksonville,OH,USA,47731,Emily Brown,Online,Cash,1.4,0,0,SAVE10,3,10,5472.2304,20267.52
ORD012075,2024-06-12,2024,6,Q2,Wednesday,24,2024-06-15,2024-06-20,Completed,CUST003075,62,Female,Enterprise,PROD6164,Sports Clothing Pro,Sports,Sports Clothing,BrandC,9,335.62,3020.58,15,453.09,0.08,241.65,2809.14,0.39,2230.63,East,Philadelphia,GA,USA,40463,Sarah Johnson,Phone,Cash,1.6,0,1,SAVE10,3,8,1095.5646,2809.14
ORD012076,2023-11-19,2023,11,Q4,Sunday,46,2023-11-26,2023-12-06,Completed,CUST003076,21,Female,Individual,PROD1802,Tools Premium,Home & Garden,Tools,BrandB,13,1960.3,25483.9,5,1274.19,0.08,2038.71,26248.42,0.18,19888.04,West,Los Angeles,NC,USA,98732,Chris Martinez,Phone,Credit Card,3.5,1,0,SEASONAL,7,17,4724.7155999999995,26248.42
ORD012077,2025-03-02,2025,3,Q1,Sunday,9,2025-03-04,2025-03-09,Pending,CUST003077,50,Male,Government,PROD8038,Supplements Basic,Sports,Supplements,BrandE,49,1592.94,78054.06,30,23416.22,0.08,6244.32,60882.16,0.25,46605.91,South,Atlanta,OH,USA,78420,Jennifer Lee,Retail Store,PayPal,3.1,0,0,SEASONAL,2,7,15220.54,60882.16
ORD012078,2024-09-10,2024,9,Q3,Tuesday,37,2024-09-11,2024-09-20,Returned,CUST003078,69,Other,Small Business,PROD8863,Fiction Premium,Books,Fiction,BrandE,48,292.68,14048.64,10,1404.86,0.08,1123.89,13767.67,0.39,9222.32,East,Washington DC,PA,USA,27441,Sarah Johnson,Online,Bank Transfer,4.8,0,1,None,1,10,5369.3913,13767.67
ORD012079,2025-05-06,2025,5,Q2,Tuesday,19,2025-05-07,2025-05-17,Pending,CUST003079,43,Female,Small Business,PROD7690,Pants Standard,Clothing,Pants,BrandD,50,1237.43,61871.5,10,6187.15,0.08,4949.72,60634.07,0.16,37984.39,South,New Orleans,CA,USA,68919,Chris Martinez,Partner,Bank Transfer,4.0,0,1,NEWCUSTOMER,1,11,9701.4512,60634.07
ORD012080,2025-05-10,2025,5,Q2,Saturday,19,2025-05-13,2025-05-22,Returned,CUST003080,34,Female,Small Business,PROD4558,Accessories Premium,Clothing,Accessories,BrandA,5,1966.76,9833.8,0,0.0,0.08,786.7,10620.5,0.21,8577.6,North,Minneapolis,IL,USA,15623,Chris Martinez,Retail Store,PayPal,1.6,0,0,SAVE10,3,12,2230.305,10620.5
ORD012081,2024-02-26,2024,2,Q1,Monday,9,2024-03-02,2024-03-12,Completed,CUST003081,35,Other,Government,PROD7446,Dresses Basic,Clothing,Dresses,BrandA,13,785.17,10207.21,0,0.0,0.08,816.58,11023.79,0.16,8533.47,West,Denver,CA,USA,62457,Emily Brown,Phone,Bank Transfer,1.7,0,1,SAVE10,5,15,1763.8064000000002,11023.79
ORD012082,2025-02-26,2025,2,Q1,Wednesday,9,2025-02-27,2025-03-01,Returned,CUST003082,47,Male,Enterprise,PROD4712,Educational Premium,Books,Educational,BrandE,43,1402.26,60297.18,10,6029.72,0.08,4823.77,59091.23,0.29,47767.46,South,Houston,NC,USA,11086,John Smith,Partner,Bank Transfer,4.6,1,0,FREESHIP,1,3,17136.4567,59091.23
ORD012083,2025-04-14,2025,4,Q2,Monday,16,2025-04-21,2025-04-30,Shipped,CUST003083,65,Male,Government,PROD7139,Furniture Standard,Home & Garden,Furniture,BrandC,40,67.12,2684.8,20,536.96,0.08,214.78,2362.62,0.17,1621.06,North,Chicago,PA,USA,40782,Chris Martinez,Phone,Cash,3.3,0,0,NEWCUSTOMER,7,16,401.6454,2362.62
ORD012084,2024-11-16,2024,11,Q4,Saturday,46,2024-11-20,2024-11-26,Completed,CUST003084,73,Female,Enterprise,PROD4964,Magazines Premium,Books,Magazines,BrandB,10,329.8,3298.0,25,824.5,0.08,263.84,2737.34,0.38,1651.01,West,San Francisco,GA,USA,11456,Mike Davis,Partner,PayPal,4.0,0,1,SEASONAL,4,10,1040.1892,2737.34
ORD012085,2024-10-17,2024,10,Q4,Thursday,42,2024-10-24,2024-11-03,Returned,CUST003085,42,Other,Individual,PROD2917,Outdoor Gear Basic,Sports,Outdoor Gear,BrandD,7,511.77,3582.39,5,179.12,0.08,286.59,3689.86,0.25,3180.01,North,Chicago,TX,USA,14912,Anna Taylor,Phone,Credit Card,1.2,0,0,FREESHIP,7,17,922.465,3689.86
ORD012086,2024-07-02,2024,7,Q3,Tuesday,27,2024-07-09,2024-07-15,Shipped,CUST003086,34,Female,Government,PROD6549,Educational Basic,Books,Educational,BrandB,43,321.98,13845.14,5,692.26,0.08,1107.61,14260.49,0.16,9100.34,South,New Orleans,IL,USA,80265,Jennifer Lee,Phone,PayPal,4.1,0,1,None,7,13,2281.6784000000002,14260.49
ORD012087,2024-09-23,2024,9,Q3,Monday,39,2024-09-28,2024-10-05,Cancelled,CUST003087,55,Male,Individual,PROD6721,Outdoor Gear Elite,Sports,Outdoor Gear,BrandD,36,167.48,6029.28,15,904.39,0.08,482.34,5607.23,0.28,4555.95,North,Boston,CA,USA,66542,Emily Brown,Partner,Credit Card,3.6,0,0,SEASONAL,5,12,1570.0244,5607.23
ORD012088,2024-11-01,2024,11,Q4,Friday,44,2024-11-07,2024-11-15,Pending,CUST003088,54,Other,Small Business,PROD2134,Furniture Basic,Home & Garden,Furniture,BrandC,30,1656.61,49698.3,0,0.0,0.08,3975.86,53674.16,0.19,40983.85,North,New York,NC,USA,86415,Jennifer Lee,Partner,Debit Card,3.0,0,0,SAVE10,6,14,10198.090400000001,53674.16
ORD012089,2025-01-09,2025,1,Q1,Thursday,2,2025-01-13,2025-01-15,Completed,CUST003089,53,Male,Individual,PROD3453,Furniture Standard,Home & Garden,Furniture,BrandD,33,724.76,23917.08,10,2391.71,0.08,1913.37,23438.74,0.12,18997.29,South,Miami,NC,USA,56384,Robert Anderson,Partner,PayPal,2.1,1,0,SEASONAL,4,6,2812.6488,23438.74
ORD012090,2024-03-28,2024,3,Q1,Thursday,13,2024-04-01,2024-04-04,Cancelled,CUST003090,57,Male,Individual,PROD7107,Furniture Basic,Home & Garden,Furniture,BrandC,28,712.89,19960.92,10,1996.09,0.08,1596.87,19561.7,0.25,13533.1,South,New Orleans,GA,USA,14840,Lisa Garcia,Partner,Bank Transfer,1.6,0,0,FREESHIP,4,7,4890.425,19561.7
ORD012091,2024-07-29,2024,7,Q3,Monday,31,2024-07-30,2024-08-03,Pending,CUST003091,71,Other,Enterprise,PROD1862,Smart Watches Standard,Electronics,Smart Watches,BrandD,7,727.82,5094.74,30,1528.42,0.08,407.58,3973.9,0.22,2831.37,East,Jacksonville,OH,USA,66723,John Smith,Phone,Credit Card,4.9,1,0,SEASONAL,1,5,874.258,3973.9
ORD012092,2024-06-27,2024,6,Q2,Thursday,26,2024-07-04,2024-07-13,Pending,CUST003092,54,Other,Individual,PROD6052,Tools Premium,Home & Garden,Tools,BrandD,35,1783.71,62429.85,5,3121.49,0.08,4994.39,64302.75,0.18,47487.63,East,Jacksonville,MI,USA,87801,John Smith,Retail Store,PayPal,4.5,0,1,None,7,16,11574.494999999999,64302.75
ORD012093,2025-02-19,2025,2,Q1,Wednesday,8,2025-02-26,2025-03-04,Pending,CUST003093,29,Female,Small Business,PROD2321,Smartphones Elite,Electronics,Smartphones,BrandA,18,999.21,17985.78,30,5395.73,0.08,1438.86,14028.91,0.12,11078.68,West,Denver,CA,USA,27140,Chris Martinez,Partner,Debit Card,1.9,0,0,SEASONAL,7,13,1683.4692,14028.91
ORD012094,2023-10-13,2023,10,Q4,Friday,41,2023-10-15,2023-10-24,Pending,CUST003094,52,Male,Enterprise,PROD7322,Pants Pro,Clothing,Pants,BrandB,17,746.29,12686.93,5,634.35,0.08,1014.95,13067.53,0.34,10732.91,South,Miami,TX,USA,77498,Anna Taylor,Phone,Debit Card,4.2,0,1,NEWCUSTOMER,2,11,4442.9602,13067.53
ORD012095,2025-01-09,2025,1,Q1,Thursday,2,2025-01-15,2025-01-22,Returned,CUST003095,76,Other,Enterprise,PROD4526,Supplements Basic,Sports,Supplements,BrandE,36,91.06,3278.16,0,0.0,0.08,262.25,3540.41,0.13,2622.51,North,Chicago,PA,USA,16964,Sarah Johnson,Phone,PayPal,1.9,1,1,NEWCUSTOMER,6,13,460.2533,3540.41
ORD012096,2024-12-28,2024,12,Q4,Saturday,52,2025-01-04,2025-01-10,Completed,CUST003096,57,Other,Enterprise,PROD9691,Smart Watches Pro,Electronics,Smart Watches,BrandE,40,1933.59,77343.6,25,19335.9,0.08,6187.49,64195.19,0.36,40721.43,West,Denver,NY,USA,48661,David Wilson,Partner,Bank Transfer,1.4,1,1,FREESHIP,7,13,23110.2684,64195.19
ORD012097,2023-10-15,2023,10,Q4,Sunday,41,2023-10-19,2023-10-27,Returned,CUST003097,45,Other,Enterprise,PROD5759,Fitness Equipment Pro,Sports,Fitness Equipment,BrandC,24,835.9,20061.6,5,1003.08,0.08,1604.93,20663.45,0.3,13854.5,North,Detroit,OH,USA,38813,Anna Taylor,Partner,Bank Transfer,2.7,1,1,SEASONAL,4,12,6199.035,20663.45
ORD012098,2025-02-26,2025,2,Q1,Wednesday,9,2025-03-05,2025-03-15,Pending,CUST003098,24,Female,Small Business,PROD7245,Laptops Elite,Electronics,Laptops,BrandD,50,1597.08,79854.0,5,3992.7,0.08,6388.32,82249.62,0.39,61943.15,East,Charlotte,IL,USA,90465,Sarah Johnson,Partner,Credit Card,2.2,0,0,NEWCUSTOMER,7,17,32077.3518,82249.62
ORD012099,2024-02-02,2024,2,Q1,Friday,5,2024-02-03,2024-02-08,Pending,CUST003099,22,Other,Enterprise,PROD8061,Plants Pro,Home & Garden,Plants,BrandA,13,182.54,2373.02,10,237.3,0.08,189.84,2325.56,0.34,2055.5,East,Washington DC,CA,USA,31476,Anna Taylor,Phone,Bank Transfer,1.8,0,1,SEASONAL,1,6,790.6904000000001,2325.56
ORD012100,2024-01-06,2024,1,Q1,Saturday,1,2024-01-10,2024-01-13,Cancelled,CUST003100,57,Other,Small Business,PROD3787,Outdoor Gear Elite,Sports,Outdoor Gear,BrandC,48,229.38,11010.24,30,3303.07,0.08,880.82,8587.99,0.26,6031.67,South,New Orleans,NC,USA,45830,Emily Brown,Online,Debit Card,3.5,0,1,FREESHIP,4,7,2232.8774,8587.99
ORD012101,2023-07-09,2023,7,Q3,Sunday,27,2023-07-14,2023-07-23,Cancelled,CUST003101,27,Other,Individual,PROD8980,Comics Standard,Books,Comics,BrandC,2,1731.86,3463.72,5,173.19,0.08,277.1,3567.63,0.22,2610.74,West,Seattle,MI,USA,84938,John Smith,Partner,Credit Card,3.0,0,1,FREESHIP,5,14,784.8786,3567.63
ORD012102,2023-11-23,2023,11,Q4,Thursday,47,2023-11-24,2023-11-28,Shipped,CUST003102,36,Male,Small Business,PROD9419,Furniture Pro,Home & Garden,Furniture,BrandD,21,528.79,11104.59,10,1110.46,0.08,888.37,10882.5,0.17,8315.81,North,Minneapolis,CA,USA,18738,Chris Martinez,Online,Bank Transfer,1.2,0,1,SEASONAL,1,5,1850.025,10882.5
ORD012103,2023-10-22,2023,10,Q4,Sunday,42,2023-10-29,2023-11-02,Shipped,CUST003103,19,Male,Government,PROD2566,Decor Standard,Home & Garden,Decor,BrandC,32,1381.3,44201.6,10,4420.16,0.08,3536.13,43317.57,0.23,34738.76,South,Atlanta,OH,USA,99768,David Wilson,Online,PayPal,4.5,0,0,NEWCUSTOMER,7,11,9963.0411,43317.57
ORD012104,2024-09-01,2024,9,Q3,Sunday,35,2024-09-06,2024-09-09,Completed,CUST003104,18,Other,Government,PROD2823,Educational Pro,Books,Educational,BrandE,18,152.69,2748.42,15,412.26,0.08,219.87,2556.03,0.21,2026.18,North,Boston,IL,USA,55195,Sarah Johnson,Phone,Cash,2.4,0,1,FREESHIP,5,8,536.7663,2556.03
ORD012105,2024-12-19,2024,12,Q4,Thursday,51,2024-12-23,2024-12-27,Cancelled,CUST003105,56,Female,Individual,PROD9478,Accessories Premium,Clothing,Accessories,BrandA,36,82.2,2959.2,30,887.76,0.08,236.74,2308.18,0.26,1551.96,South,Houston,NC,USA,77971,Sarah Johnson,Partner,Cash,2.2,0,1,SAVE10,4,8,600.1268,2308.18
ORD012106,2024-01-10,2024,1,Q1,Wednesday,2,2024-01-14,2024-01-20,Completed,CUST003106,34,Female,Small Business,PROD1358,Smart Watches Basic,Electronics,Smart Watches,BrandA,2,1577.41,3154.82,25,788.71,0.08,252.39,2618.5,0.21,1573.13,North,Detroit,PA,USA,26302,Jennifer Lee,Online,Cash,1.3,1,1,SAVE10,4,10,549.885,2618.5
ORD012107,2024-01-26,2024,1,Q1,Friday,4,2024-02-02,2024-02-11,Pending,CUST003107,29,Male,Government,PROD4636,Smartphones Elite,Electronics,Smartphones,BrandD,16,1431.85,22909.6,5,1145.48,0.08,1832.77,23596.89,0.28,16451.58,West,Denver,IL,USA,37202,Mike Davis,Partner,Credit Card,2.3,0,1,NEWCUSTOMER,7,16,6607.1292,23596.89
ORD012108,2024-02-18,2024,2,Q1,Sunday,7,2024-02-21,2024-02-27,Completed,CUST003108,55,Male,Enterprise,PROD4427,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandE,27,1517.66,40976.82,25,10244.2,0.08,3278.15,34010.77,0.24,22343.38,South,Atlanta,IL,USA,58385,Sarah Johnson,Retail Store,PayPal,4.2,1,1,FREESHIP,3,9,8162.584799999999,34010.77
ORD012109,2023-11-19,2023,11,Q4,Sunday,46,2023-11-23,2023-11-27,Completed,CUST003109,47,Female,Enterprise,PROD2469,Fitness Equipment Premium,Sports,Fitness Equipment,BrandC,40,1127.71,45108.4,25,11277.1,0.08,3608.67,37439.97,0.3,25186.12,North,New York,OH,USA,48136,Sarah Johnson,Online,Cash,3.5,0,0,NEWCUSTOMER,4,8,11231.991,37439.97
ORD012110,2024-07-03,2024,7,Q3,Wednesday,27,2024-07-07,2024-07-09,Pending,CUST003110,20,Female,Small Business,PROD3740,Sports Clothing Pro,Sports,Sports Clothing,BrandB,19,1771.59,33660.21,5,1683.01,0.08,2692.82,34670.02,0.26,22920.13,South,Dallas,GA,USA,89851,Jennifer Lee,Retail Store,Cash,3.6,0,1,FREESHIP,4,6,9014.2052,34670.02
ORD012111,2025-01-19,2025,1,Q1,Sunday,3,2025-01-23,2025-01-30,Shipped,CUST003111,29,Other,Government,PROD8510,Non-Fiction Elite,Books,Non-Fiction,BrandC,42,970.35,40754.7,30,12226.41,0.08,3260.38,31788.67,0.22,22074.22,East,Philadelphia,TX,USA,77490,Robert Anderson,Phone,Bank Transfer,1.8,0,1,NEWCUSTOMER,4,11,6993.5073999999995,31788.67
ORD012112,2024-08-14,2024,8,Q3,Wednesday,33,2024-08-16,2024-08-20,Pending,CUST003112,58,Male,Small Business,PROD9451,Sports Clothing Premium,Sports,Sports Clothing,BrandD,6,1473.04,8838.24,0,0.0,0.08,707.06,9545.3,0.21,6329.15,North,Boston,IL,USA,33403,Sarah Johnson,Phone,PayPal,3.9,0,1,FREESHIP,2,6,2004.5129999999997,9545.3
ORD012113,2025-05-16,2025,5,Q2,Friday,20,2025-05-21,2025-05-25,Shipped,CUST003113,41,Male,Enterprise,PROD4524,Tools Standard,Home & Garden,Tools,BrandA,28,1772.29,49624.12,5,2481.21,0.08,3969.93,51112.84,0.29,33616.29,South,New Orleans,PA,USA,42623,Lisa Garcia,Retail Store,Credit Card,2.4,0,0,FREESHIP,5,9,14822.723599999998,51112.84
ORD012114,2024-07-16,2024,7,Q3,Tuesday,29,2024-07-20,2024-07-27,Completed,CUST003114,44,Male,Individual,PROD2258,Fitness Equipment Premium,Sports,Fitness Equipment,BrandA,31,212.99,6602.69,10,660.27,0.08,528.22,6470.64,0.34,5472.71,South,Dallas,TX,USA,33528,Sarah Johnson,Retail Store,Debit Card,3.3,0,0,SAVE10,4,11,2200.0176,6470.64
ORD012115,2023-09-30,2023,9,Q3,Saturday,39,2023-10-01,2023-10-07,Pending,CUST003115,80,Male,Government,PROD4779,Outdoor Gear Elite,Sports,Outdoor Gear,BrandB,36,716.63,25798.68,10,2579.87,0.08,2063.89,25282.7,0.22,22747.89,South,Atlanta,TX,USA,24914,David Wilson,Phone,PayPal,1.8,0,0,FREESHIP,1,7,5562.194,25282.7
ORD012116,2025-04-15,2025,4,Q2,Tuesday,16,2025-04-19,2025-04-28,Completed,CUST003116,53,Other,Individual,PROD3042,Tablets Standard,Electronics,Tablets,BrandC,26,982.11,25534.86,30,7660.46,0.08,2042.79,19917.19,0.33,12550.33,North,Minneapolis,TX,USA,65406,Robert Anderson,Phone,Debit Card,1.8,0,1,SAVE10,4,13,6572.6727,19917.19
ORD012117,2024-06-03,2024,6,Q2,Monday,23,2024-06-09,2024-06-14,Shipped,CUST003117,23,Male,Government,PROD2357,Decor Premium,Home & Garden,Decor,BrandE,13,1437.36,18685.68,30,5605.7,0.08,1494.85,14574.83,0.24,9514.4,North,Boston,NC,USA,23132,Lisa Garcia,Phone,PayPal,2.4,0,1,NEWCUSTOMER,6,11,3497.9592,14574.83
ORD012118,2025-04-08,2025,4,Q2,Tuesday,15,2025-04-14,2025-04-19,Returned,CUST003118,18,Other,Government,PROD9336,Shoes Pro,Clothing,Shoes,BrandE,22,864.71,19023.62,0,0.0,0.08,1521.89,20545.51,0.39,16023.69,South,Atlanta,PA,USA,11631,Anna Taylor,Partner,Bank Transfer,4.8,0,0,SEASONAL,6,11,8012.7489,20545.51
ORD012119,2023-10-12,2023,10,Q4,Thursday,41,2023-10-14,2023-10-17,Completed,CUST003119,56,Other,Individual,PROD3326,Fiction Basic,Books,Fiction,BrandC,18,783.66,14105.88,5,705.29,0.08,1128.47,14529.06,0.13,10185.68,East,Jacksonville,GA,USA,52843,Robert Anderson,Partner,Debit Card,4.6,0,0,FREESHIP,2,5,1888.7778,14529.06
ORD012120,2024-01-19,2024,1,Q1,Friday,3,2024-01-24,2024-02-01,Returned,CUST003120,44,Female,Government,PROD9733,Pants Premium,Clothing,Pants,BrandC,33,1552.61,51236.13,20,10247.23,0.08,4098.89,45087.79,0.34,38324.57,North,Boston,IL,USA,37856,Sarah Johnson,Online,Bank Transfer,1.6,0,0,NEWCUSTOMER,5,13,15329.848600000001,45087.79
ORD012121,2024-06-21,2024,6,Q2,Friday,25,2024-06-27,2024-07-04,Pending,CUST003121,61,Female,Individual,PROD1298,Tablets Basic,Electronics,Tablets,BrandC,14,1576.25,22067.5,15,3310.12,0.08,1765.4,20522.78,0.21,15362.96,East,Jacksonville,CA,USA,36857,John Smith,Retail Store,Bank Transfer,2.3,0,0,SEASONAL,6,13,4309.783799999999,20522.78
ORD012122,2025-03-29,2025,3,Q1,Saturday,13,2025-04-05,2025-04-15,Shipped,CUST003122,37,Male,Small Business,PROD4085,Magazines Standard,Books,Magazines,BrandA,29,1219.73,35372.17,10,3537.22,0.08,2829.77,34664.72,0.18,23674.66,West,Phoenix,PA,USA,31897,Sarah Johnson,Retail Store,PayPal,3.8,1,1,None,7,17,6239.6496,34664.72
ORD012123,2024-08-31,2024,8,Q3,Saturday,35,2024-09-06,2024-09-09,Shipped,CUST003123,38,Male,Individual,PROD5781,Shirts Basic,Clothing,Shirts,BrandA,3,1367.44,4102.32,0,0.0,0.08,328.19,4430.51,0.21,2737.5,North,Minneapolis,PA,USA,11869,Sarah Johnson,Retail Store,PayPal,2.9,0,0,SEASONAL,6,9,930.4071,4430.51
ORD012124,2025-05-28,2025,5,Q2,Wednesday,22,2025-05-31,2025-06-09,Shipped,CUST003124,26,Female,Small Business,PROD3921,Outdoor Gear Premium,Sports,Outdoor Gear,BrandC,12,351.8,4221.6,15,633.24,0.08,337.73,3926.09,0.2,3062.0,East,Philadelphia,OH,USA,11718,David Wilson,Retail Store,PayPal,1.1,0,1,FREESHIP,3,12,785.2180000000001,3926.09
ORD012125,2025-06-17,2025,6,Q2,Tuesday,25,2025-06-24,2025-07-02,Shipped,CUST003125,51,Other,Small Business,PROD8408,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandD,45,1406.59,63296.55,25,15824.14,0.08,5063.72,52536.13,0.25,34310.21,South,New Orleans,MI,USA,22831,Robert Anderson,Online,Debit Card,1.6,0,1,None,7,15,13134.0325,52536.13
ORD012126,2024-03-15,2024,3,Q1,Friday,11,2024-03-22,2024-03-31,Completed,CUST003126,55,Other,Government,PROD5044,Accessories Pro,Clothing,Accessories,BrandC,11,25.94,285.34,30,85.6,0.08,22.83,222.57,0.36,140.32,West,Los Angeles,PA,USA,91624,Sarah Johnson,Online,Bank Transfer,2.4,0,0,None,7,16,80.12519999999999,222.57
ORD012127,2024-09-16,2024,9,Q3,Monday,38,2024-09-21,2024-09-29,Pending,CUST003127,21,Female,Government,PROD8841,Laptops Standard,Electronics,Laptops,BrandC,32,1201.13,38436.16,0,0.0,0.08,3074.89,41511.05,0.27,27149.11,South,Atlanta,PA,USA,35993,Anna Taylor,Online,Bank Transfer,1.6,0,1,SAVE10,5,13,11207.983500000002,41511.05
ORD012128,2024-02-24,2024,2,Q1,Saturday,8,2024-03-02,2024-03-10,Shipped,CUST003128,35,Female,Individual,PROD4126,Shirts Pro,Clothing,Shirts,BrandB,22,1902.62,41857.64,20,8371.53,0.08,3348.61,36834.72,0.12,23210.27,South,Atlanta,NY,USA,87967,Chris Martinez,Retail Store,Cash,2.2,1,1,SAVE10,7,15,4420.1664,36834.72
ORD012129,2023-11-15,2023,11,Q4,Wednesday,46,2023-11-20,2023-11-22,Shipped,CUST003129,31,Other,Individual,PROD5042,Supplements Elite,Sports,Supplements,BrandA,20,1767.81,35356.2,0,0.0,0.08,2828.5,38184.7,0.21,27275.12,North,Chicago,PA,USA,35688,Chris Martinez,Partner,Bank Transfer,1.4,0,1,NEWCUSTOMER,5,7,8018.786999999999,38184.7
ORD012130,2025-06-15,2025,6,Q2,Sunday,24,2025-06-21,2025-06-25,Shipped,CUST003130,31,Male,Small Business,PROD6059,Dresses Pro,Clothing,Dresses,BrandE,11,375.66,4132.26,30,1239.68,0.08,330.58,3223.16,0.3,2635.1,East,Charlotte,MI,USA,68570,Jennifer Lee,Retail Store,PayPal,3.4,0,1,NEWCUSTOMER,6,10,966.9479999999999,3223.16
